,Date,From,To,Price,Stock_No
6517,07-05-2020,INR,BGN,0.023918746,2
6550,08-05-2020,INR,BGN,0.023862423,2
6583,09-05-2020,INR,BGN,0.023862423,2
6616,10-05-2020,INR,BGN,0.023862423,2
6649,11-05-2020,INR,BGN,0.023823329,2
6682,12-05-2020,INR,BGN,0.023970194,2
6715,13-05-2020,INR,BGN,0.023885446,2
6748,14-05-2020,INR,BGN,0.023970487,2
6781,15-05-2020,INR,BGN,0.023854565,2
6814,16-05-2020,INR,BGN,0.023854565,2
6847,17-05-2020,INR,BGN,0.023854565,2
6880,18-05-2020,INR,BGN,0.023809553,2
6913,19-05-2020,INR,BGN,0.023605521,2
6946,20-05-2020,INR,BGN,0.023602672,2
6979,21-05-2020,INR,BGN,0.023548393,2
7012,22-05-2020,INR,BGN,0.023641759,2
7045,23-05-2020,INR,BGN,0.023641759,2
7078,24-05-2020,INR,BGN,0.023641759,2
7111,25-05-2020,INR,BGN,0.023622913,2
7144,26-05-2020,INR,BGN,0.023584599,2
7177,27-05-2020,INR,BGN,0.023494504,2
7210,28-05-2020,INR,BGN,0.023432998,2
7243,29-05-2020,INR,BGN,0.023254957,2
7276,30-05-2020,INR,BGN,0.023254957,2
7309,31-05-2020,INR,BGN,0.023254957,2
7342,01-06-2020,INR,BGN,0.023300531,2
7375,02-06-2020,INR,BGN,0.023272528,2
7408,03-06-2020,INR,BGN,0.023144056,2
7441,04-06-2020,INR,BGN,0.023027834,2
7474,05-06-2020,INR,BGN,0.022840126,2
7507,06-06-2020,INR,BGN,0.022840126,2
7540,07-06-2020,INR,BGN,0.022840126,2
7573,08-06-2020,INR,BGN,0.022944358,2
7606,09-06-2020,INR,BGN,0.022926203,2
7639,10-06-2020,INR,BGN,0.02276754,2
7672,11-06-2020,INR,BGN,0.022726797,2
7705,12-06-2020,INR,BGN,0.022798193,2
7738,13-06-2020,INR,BGN,0.022798193,2
7771,14-06-2020,INR,BGN,0.022798193,2
7804,15-06-2020,INR,BGN,0.022867499,2
7837,16-06-2020,INR,BGN,0.022729174,2
7870,17-06-2020,INR,BGN,0.022861351,2
7903,18-06-2020,INR,BGN,0.022828663,2
7936,19-06-2020,INR,BGN,0.022914519,2
7969,20-06-2020,INR,BGN,0.022914519,2
8002,21-06-2020,INR,BGN,0.022914519,2
8035,22-06-2020,INR,BGN,0.022939648,2
8068,23-06-2020,INR,BGN,0.022891454,2
8101,24-06-2020,INR,BGN,0.02292083,2
8134,25-06-2020,INR,BGN,0.023087638,2
8167,26-06-2020,INR,BGN,0.023057833,2
8200,27-06-2020,INR,BGN,0.023057833,2
8233,28-06-2020,INR,BGN,0.023057833,2
8266,29-06-2020,INR,BGN,0.022957555,2
8299,30-06-2020,INR,BGN,0.023111783,2
8332,01-07-2020,INR,BGN,0.023112193,2
8365,02-07-2020,INR,BGN,0.023185623,2
8398,03-07-2020,INR,BGN,0.023333055,2
8431,04-07-2020,INR,BGN,0.023333055,2
8464,05-07-2020,INR,BGN,0.023333055,2
8497,06-07-2020,INR,BGN,0.023158306,2
8530,07-07-2020,INR,BGN,0.02315529,2
8563,08-07-2020,INR,BGN,0.023105776,2
8596,09-07-2020,INR,BGN,0.022997102,2
8629,10-07-2020,INR,BGN,0.023052534,2
8662,11-07-2020,INR,BGN,0.023052534,2
8695,12-07-2020,INR,BGN,0.023052534,2
8728,13-07-2020,INR,BGN,0.022951089,2
8761,14-07-2020,INR,BGN,0.02280218,2
8794,15-07-2020,INR,BGN,0.022749532,2
8827,16-07-2020,INR,BGN,0.022780136,2
8860,17-07-2020,INR,BGN,0.022829462,2
8893,18-07-2020,INR,BGN,0.022829462,2
8926,19-07-2020,INR,BGN,0.022829462,2
8959,20-07-2020,INR,BGN,0.022838659,2
8992,21-07-2020,INR,BGN,0.02290687,2
9025,22-07-2020,INR,BGN,0.022665956,2
9058,23-07-2020,INR,BGN,0.022590295,2
9091,24-07-2020,INR,BGN,0.022515138,2
9124,25-07-2020,INR,BGN,0.022515138,2
9157,26-07-2020,INR,BGN,0.022515138,2
9190,27-07-2020,INR,BGN,0.022254082,2
9223,28-07-2020,INR,BGN,0.022297467,2
9256,29-07-2020,INR,BGN,0.022302552,2
9289,30-07-2020,INR,BGN,0.022240164,2
9322,31-07-2020,INR,BGN,0.022065651,2
9355,01-08-2020,INR,BGN,0.022065651,2
9388,02-08-2020,INR,BGN,0.022065651,2
9421,03-08-2020,INR,BGN,0.022179507,2
9454,04-08-2020,INR,BGN,0.022129316,2
9487,05-08-2020,INR,BGN,0.022047368,2
9520,06-08-2020,INR,BGN,0.022033459,2
9553,07-08-2020,INR,BGN,0.022066273,2
9586,08-08-2020,INR,BGN,0.022066273,2
9619,09-08-2020,INR,BGN,0.022066273,2
9652,10-08-2020,INR,BGN,0.022196624,2
9685,11-08-2020,INR,BGN,0.022259908,2
9718,12-08-2020,INR,BGN,0.022212127,2
9751,13-08-2020,INR,BGN,0.022083465,2
9784,14-08-2020,INR,BGN,0.022107429,2
9817,15-08-2020,INR,BGN,0.022107429,2
9850,16-08-2020,INR,BGN,0.022107429,2
9883,17-08-2020,INR,BGN,0.022052216,2
9916,18-08-2020,INR,BGN,0.022005198,2
9949,19-08-2020,INR,BGN,0.021897532,2
9982,20-08-2020,INR,BGN,0.021977256,2
10015,21-08-2020,INR,BGN,0.022175106,2
10048,22-08-2020,INR,BGN,0.022175106,2
10081,23-08-2020,INR,BGN,0.022175106,2
10114,24-08-2020,INR,BGN,0.022282733,2
10147,25-08-2020,INR,BGN,0.022296831,2
10180,26-08-2020,INR,BGN,0.022323171,2
10213,27-08-2020,INR,BGN,0.022412064,2
10246,28-08-2020,INR,BGN,0.022425684,2
10279,29-08-2020,INR,BGN,0.022425684,2
10312,30-08-2020,INR,BGN,0.022425684,2
10345,31-08-2020,INR,BGN,0.02236005,2
10378,01-09-2020,INR,BGN,0.022375398,2
10411,02-09-2020,INR,BGN,0.022526419,2
10444,03-09-2020,INR,BGN,0.022516305,2
10477,04-09-2020,INR,BGN,0.022563972,2
10510,05-09-2020,INR,BGN,0.022563972,2
10543,06-09-2020,INR,BGN,0.022563972,2
10576,07-09-2020,INR,BGN,0.022519675,2
10609,08-09-2020,INR,BGN,0.022453103,2
10642,09-09-2020,INR,BGN,0.022582601,2
10675,10-09-2020,INR,BGN,0.022471678,2
10708,11-09-2020,INR,BGN,0.022417819,2
10741,12-09-2020,INR,BGN,0.022417819,2
10774,13-09-2020,INR,BGN,0.022417819,2
10807,14-09-2020,INR,BGN,0.022392563,2
10840,15-09-2020,INR,BGN,0.022346765,2
10873,16-09-2020,INR,BGN,0.022411808,2
10906,17-09-2020,INR,BGN,0.022516434,2
10939,18-09-2020,INR,BGN,0.022476843,2
10972,19-09-2020,INR,BGN,0.022476843,2
11005,20-09-2020,INR,BGN,0.022476843,2
11038,21-09-2020,INR,BGN,0.022559548,2
11071,22-09-2020,INR,BGN,0.022672788,2
11104,23-09-2020,INR,BGN,0.02274596,2
11137,24-09-2020,INR,BGN,0.022711622,2
11170,25-09-2020,INR,BGN,0.022816811,2
11203,26-09-2020,INR,BGN,0.022816811,2
11236,27-09-2020,INR,BGN,0.022816811,2
11269,28-09-2020,INR,BGN,0.022735119,2
11302,29-09-2020,INR,BGN,0.022669371,2
11335,30-09-2020,INR,BGN,0.022663067,2
11368,01-10-2020,INR,BGN,0.022787568,2
11401,02-10-2020,INR,BGN,0.022731948,2
11434,03-10-2020,INR,BGN,0.022731948,2
11467,04-10-2020,INR,BGN,0.022731948,2
11500,05-10-2020,INR,BGN,0.022718877,2
11533,06-10-2020,INR,BGN,0.022591731,2
11566,07-10-2020,INR,BGN,0.022672525,2
11599,08-10-2020,INR,BGN,0.022692781,2
11632,09-10-2020,INR,BGN,0.02268949,2
11665,10-10-2020,INR,BGN,0.02268949,2
11698,11-10-2020,INR,BGN,0.02268949,2
11731,12-10-2020,INR,BGN,0.02261668,2
11764,13-10-2020,INR,BGN,0.022630026,2
11797,14-10-2020,INR,BGN,0.022715579,2
11830,15-10-2020,INR,BGN,0.022754825,2
11863,16-10-2020,INR,BGN,0.022722969,2
11896,17-10-2020,INR,BGN,0.022722969,2
11929,18-10-2020,INR,BGN,0.022722969,2
11962,19-10-2020,INR,BGN,0.022638015,2
11995,20-10-2020,INR,BGN,0.022520194,2
22,23-10-2019,INR,BRL,0.057671156,3
55,24-10-2019,INR,BRL,0.056829744,3
88,25-10-2019,INR,BRL,0.056801458,3
121,26-10-2019,INR,BRL,0.056801458,3
154,27-10-2019,INR,BRL,0.056801458,3
187,28-10-2019,INR,BRL,0.056298487,3
220,29-10-2019,INR,BRL,0.056350569,3
253,30-10-2019,INR,BRL,0.056634146,3
286,31-10-2019,INR,BRL,0.056266709,3
319,01-11-2019,INR,BRL,0.056380684,3
352,02-11-2019,INR,BRL,0.056380684,3
385,03-11-2019,INR,BRL,0.056380684,3
418,04-11-2019,INR,BRL,0.056568319,3
451,05-11-2019,INR,BRL,0.056864343,3
484,06-11-2019,INR,BRL,0.05622637,3
517,07-11-2019,INR,BRL,0.057592076,3
550,08-11-2019,INR,BRL,0.057955297,3
583,09-11-2019,INR,BRL,0.057955297,3
616,10-11-2019,INR,BRL,0.057955297,3
649,11-11-2019,INR,BRL,0.058170286,3
682,12-11-2019,INR,BRL,0.058083552,3
715,13-11-2019,INR,BRL,0.058015104,3
748,14-11-2019,INR,BRL,0.058063211,3
781,15-11-2019,INR,BRL,0.058481867,3
814,16-11-2019,INR,BRL,0.058481867,3
847,17-11-2019,INR,BRL,0.058481867,3
880,18-11-2019,INR,BRL,0.05816861,3
913,19-11-2019,INR,BRL,0.058521994,3
946,20-11-2019,INR,BRL,0.058432696,3
979,21-11-2019,INR,BRL,0.058381877,3
1012,22-11-2019,INR,BRL,0.058423635,3
1045,23-11-2019,INR,BRL,0.058423635,3
1078,24-11-2019,INR,BRL,0.058423635,3
1111,25-11-2019,INR,BRL,0.058648036,3
1144,26-11-2019,INR,BRL,0.059524338,3
1177,27-11-2019,INR,BRL,0.059507699,3
1210,28-11-2019,INR,BRL,0.059374822,3
1243,29-11-2019,INR,BRL,0.059042415,3
1276,30-11-2019,INR,BRL,0.059042415,3
1309,01-12-2019,INR,BRL,0.059042415,3
1342,02-12-2019,INR,BRL,0.059071773,3
1375,03-12-2019,INR,BRL,0.058598766,3
1408,04-12-2019,INR,BRL,0.05869306,3
1441,05-12-2019,INR,BRL,0.059218294,3
1474,06-12-2019,INR,BRL,0.058704384,3
1507,07-12-2019,INR,BRL,0.058704384,3
1540,08-12-2019,INR,BRL,0.058704384,3
1573,09-12-2019,INR,BRL,0.058321369,3
1606,10-12-2019,INR,BRL,0.058414481,3
1639,11-12-2019,INR,BRL,0.058141982,3
1672,12-12-2019,INR,BRL,0.058006854,3
1705,13-12-2019,INR,BRL,0.057757934,3
1738,14-12-2019,INR,BRL,0.057757934,3
1771,15-12-2019,INR,BRL,0.057757934,3
1804,16-12-2019,INR,BRL,0.057506166,3
1837,17-12-2019,INR,BRL,0.057332062,3
1870,18-12-2019,INR,BRL,0.057160783,3
1903,19-12-2019,INR,BRL,0.057145207,3
1936,20-12-2019,INR,BRL,0.057181011,3
1969,21-12-2019,INR,BRL,0.057181011,3
2002,22-12-2019,INR,BRL,0.057181011,3
2035,23-12-2019,INR,BRL,0.057280022,3
2068,24-12-2019,INR,BRL,0.057307875,3
2101,25-12-2019,INR,BRL,0.057307875,3
2134,26-12-2019,INR,BRL,0.057307875,3
2167,27-12-2019,INR,BRL,0.056703542,3
2200,28-12-2019,INR,BRL,0.056703542,3
2233,29-12-2019,INR,BRL,0.056703542,3
2266,30-12-2019,INR,BRL,0.056542876,3
2299,31-12-2019,INR,BRL,0.056314615,3
2332,01-01-2020,INR,BRL,0.056314615,3
2365,02-01-2020,INR,BRL,0.056153129,3
2398,03-01-2020,INR,BRL,0.056582738,3
2431,04-01-2020,INR,BRL,0.056582738,3
2464,05-01-2020,INR,BRL,0.056582738,3
2497,06-01-2020,INR,BRL,0.056461018,3
2530,07-01-2020,INR,BRL,0.056842958,3
2563,08-01-2020,INR,BRL,0.056570776,3
2596,09-01-2020,INR,BRL,0.057090523,3
2629,10-01-2020,INR,BRL,0.057424245,3
2662,11-01-2020,INR,BRL,0.057424245,3
2695,12-01-2020,INR,BRL,0.057424245,3
2728,13-01-2020,INR,BRL,0.058145834,3
2761,14-01-2020,INR,BRL,0.058499781,3
2794,15-01-2020,INR,BRL,0.05875828,3
2827,16-01-2020,INR,BRL,0.058720541,3
2860,17-01-2020,INR,BRL,0.058753722,3
2893,18-01-2020,INR,BRL,0.058753722,3
2926,19-01-2020,INR,BRL,0.058753722,3
2959,20-01-2020,INR,BRL,0.058844435,3
2992,21-01-2020,INR,BRL,0.058964169,3
3025,22-01-2020,INR,BRL,0.058942644,3
3058,23-01-2020,INR,BRL,0.058476671,3
3091,24-01-2020,INR,BRL,0.058578874,3
3124,25-01-2020,INR,BRL,0.058578874,3
3157,26-01-2020,INR,BRL,0.058578874,3
3190,27-01-2020,INR,BRL,0.059011334,3
3223,28-01-2020,INR,BRL,0.058882537,3
3256,29-01-2020,INR,BRL,0.058774245,3
3289,30-01-2020,INR,BRL,0.059277822,3
3322,31-01-2020,INR,BRL,0.059763895,3
3355,01-02-2020,INR,BRL,0.059763895,3
3388,02-02-2020,INR,BRL,0.059763895,3
3421,03-02-2020,INR,BRL,0.059706216,3
3454,04-02-2020,INR,BRL,0.059335298,3
3487,05-02-2020,INR,BRL,0.059431617,3
3520,06-02-2020,INR,BRL,0.059466433,3
3553,07-02-2020,INR,BRL,0.060077205,3
3586,08-02-2020,INR,BRL,0.060077205,3
3619,09-02-2020,INR,BRL,0.060077205,3
3652,10-02-2020,INR,BRL,0.060442726,3
3685,11-02-2020,INR,BRL,0.060486907,3
3718,12-02-2020,INR,BRL,0.06075198,3
3751,13-02-2020,INR,BRL,0.060919696,3
3784,14-02-2020,INR,BRL,0.060577544,3
3817,15-02-2020,INR,BRL,0.060577544,3
3850,16-02-2020,INR,BRL,0.060577544,3
3883,17-02-2020,INR,BRL,0.06043159,3
3916,18-02-2020,INR,BRL,0.06074299,3
3949,19-02-2020,INR,BRL,0.06109187,3
3982,20-02-2020,INR,BRL,0.061263418,3
4015,21-02-2020,INR,BRL,0.06115441,3
4048,22-02-2020,INR,BRL,0.06115441,3
4081,23-02-2020,INR,BRL,0.06115441,3
4114,24-02-2020,INR,BRL,0.060999788,3
4147,25-02-2020,INR,BRL,0.06120246,3
4180,26-02-2020,INR,BRL,0.061269644,3
4213,27-02-2020,INR,BRL,0.062358349,3
4246,28-02-2020,INR,BRL,0.062094974,3
4279,29-02-2020,INR,BRL,0.062094974,3
4312,01-03-2020,INR,BRL,0.062094974,3
4345,02-03-2020,INR,BRL,0.061715091,3
4378,03-03-2020,INR,BRL,0.061442484,3
4411,04-03-2020,INR,BRL,0.061526947,3
4444,05-03-2020,INR,BRL,0.062663567,3
4477,06-03-2020,INR,BRL,0.063106262,3
4510,07-03-2020,INR,BRL,0.063106262,3
4543,08-03-2020,INR,BRL,0.063106262,3
4576,09-03-2020,INR,BRL,0.064051318,3
4609,10-03-2020,INR,BRL,0.063301629,3
4642,11-03-2020,INR,BRL,0.063305855,3
4675,12-03-2020,INR,BRL,0.065990559,3
4708,13-03-2020,INR,BRL,0.063561584,3
4741,14-03-2020,INR,BRL,0.063561584,3
4774,15-03-2020,INR,BRL,0.063561584,3
4807,16-03-2020,INR,BRL,0.066879208,3
4840,17-03-2020,INR,BRL,0.067772506,3
4873,18-03-2020,INR,BRL,0.069184266,3
4906,19-03-2020,INR,BRL,0.069062115,3
4939,20-03-2020,INR,BRL,0.067031629,3
4972,21-03-2020,INR,BRL,0.067031629,3
5005,22-03-2020,INR,BRL,0.067031629,3
5038,23-03-2020,INR,BRL,0.066546931,3
5071,24-03-2020,INR,BRL,0.066922461,3
5104,25-03-2020,INR,BRL,0.066430066,3
5137,26-03-2020,INR,BRL,0.066403746,3
5170,27-03-2020,INR,BRL,0.067461491,3
5203,28-03-2020,INR,BRL,0.067461491,3
5236,29-03-2020,INR,BRL,0.067461491,3
5269,30-03-2020,INR,BRL,0.067677844,3
5302,31-03-2020,INR,BRL,0.06875999,3
5335,01-04-2020,INR,BRL,0.068598954,3
5368,02-04-2020,INR,BRL,0.068433622,3
5401,03-04-2020,INR,BRL,0.069199426,3
5434,04-04-2020,INR,BRL,0.069199426,3
5467,05-04-2020,INR,BRL,0.069199426,3
5500,06-04-2020,INR,BRL,0.069490658,3
5533,07-04-2020,INR,BRL,0.068907747,3
5566,08-04-2020,INR,BRL,0.068467414,3
5599,09-04-2020,INR,BRL,0.067475807,3
5632,10-04-2020,INR,BRL,0.067475807,3
5665,11-04-2020,INR,BRL,0.067475807,3
5698,12-04-2020,INR,BRL,0.067475807,3
5731,13-04-2020,INR,BRL,0.067475807,3
5764,14-04-2020,INR,BRL,0.067771337,3
5797,15-04-2020,INR,BRL,0.068472918,3
5830,16-04-2020,INR,BRL,0.068084344,3
5863,17-04-2020,INR,BRL,0.068384774,3
5896,18-04-2020,INR,BRL,0.068384774,3
5929,19-04-2020,INR,BRL,0.068384774,3
5962,20-04-2020,INR,BRL,0.06911304,3
5995,21-04-2020,INR,BRL,0.069107417,3
6028,22-04-2020,INR,BRL,0.069576823,3
6061,23-04-2020,INR,BRL,0.07159629,3
6094,24-04-2020,INR,BRL,0.073000996,3
6127,25-04-2020,INR,BRL,0.073000996,3
6160,26-04-2020,INR,BRL,0.073000996,3
6193,27-04-2020,INR,BRL,0.073019082,3
6226,28-04-2020,INR,BRL,0.073924529,3
6259,29-04-2020,INR,BRL,0.072320062,3
6292,30-04-2020,INR,BRL,0.071761336,3
6325,01-05-2020,INR,BRL,0.071761336,3
6358,02-05-2020,INR,BRL,0.071761336,3
6391,03-05-2020,INR,BRL,0.071761336,3
6424,04-05-2020,INR,BRL,0.073418532,3
6457,05-05-2020,INR,BRL,0.072526737,3
6490,06-05-2020,INR,BRL,0.074280173,3
6523,07-05-2020,INR,BRL,0.076155243,3
6556,08-05-2020,INR,BRL,0.076955644,3
6589,09-05-2020,INR,BRL,0.076955644,3
6622,10-05-2020,INR,BRL,0.076955644,3
6655,11-05-2020,INR,BRL,0.076363038,3
6688,12-05-2020,INR,BRL,0.076854632,3
6721,13-05-2020,INR,BRL,0.077679602,3
6754,14-05-2020,INR,BRL,0.078347142,3
6787,15-05-2020,INR,BRL,0.07704983,3
6820,16-05-2020,INR,BRL,0.07704983,3
6853,17-05-2020,INR,BRL,0.07704983,3
6886,18-05-2020,INR,BRL,0.076331055,3
6919,19-05-2020,INR,BRL,0.075261757,3
6952,20-05-2020,INR,BRL,0.075613509,3
6985,21-05-2020,INR,BRL,0.075290321,3
7018,22-05-2020,INR,BRL,0.073564094,3
7051,23-05-2020,INR,BRL,0.073564094,3
7084,24-05-2020,INR,BRL,0.073564094,3
7117,25-05-2020,INR,BRL,0.072763837,3
7150,26-05-2020,INR,BRL,0.071284383,3
7183,27-05-2020,INR,BRL,0.070489519,3
7216,28-05-2020,INR,BRL,0.070084528,3
7249,29-05-2020,INR,BRL,0.070930115,3
7282,30-05-2020,INR,BRL,0.070930115,3
7315,31-05-2020,INR,BRL,0.070930115,3
7348,01-06-2020,INR,BRL,0.07061879,3
7381,02-06-2020,INR,BRL,0.070799272,3
7414,03-06-2020,INR,BRL,0.068626302,3
7447,04-06-2020,INR,BRL,0.067099562,3
7480,05-06-2020,INR,BRL,0.066949667,3
7513,06-06-2020,INR,BRL,0.066949667,3
7546,07-06-2020,INR,BRL,0.066949667,3
7579,08-06-2020,INR,BRL,0.065346488,3
7612,09-06-2020,INR,BRL,0.064406243,3
7645,10-06-2020,INR,BRL,0.064273658,3
7678,11-06-2020,INR,BRL,0.065620461,3
7711,12-06-2020,INR,BRL,0.066895527,3
7744,13-06-2020,INR,BRL,0.066895527,3
7777,14-06-2020,INR,BRL,0.066895527,3
7810,15-06-2020,INR,BRL,0.067871737,3
7843,16-06-2020,INR,BRL,0.066994003,3
7876,17-06-2020,INR,BRL,0.068405211,3
7909,18-06-2020,INR,BRL,0.069727919,3
7942,19-06-2020,INR,BRL,0.070331099,3
7975,20-06-2020,INR,BRL,0.070331099,3
8008,21-06-2020,INR,BRL,0.070331099,3
8041,22-06-2020,INR,BRL,0.069492191,3
8074,23-06-2020,INR,BRL,0.069062946,3
8107,24-06-2020,INR,BRL,0.068467159,3
8140,25-06-2020,INR,BRL,0.070842384,3
8173,26-06-2020,INR,BRL,0.071438256,3
8206,27-06-2020,INR,BRL,0.071438256,3
8239,28-06-2020,INR,BRL,0.071438256,3
8272,29-06-2020,INR,BRL,0.071726218,3
8305,30-06-2020,INR,BRL,0.072223437,3
8338,01-07-2020,INR,BRL,0.072038004,3
8371,02-07-2020,INR,BRL,0.070918984,3
8404,03-07-2020,INR,BRL,0.071720691,3
8437,04-07-2020,INR,BRL,0.071720691,3
8470,05-07-2020,INR,BRL,0.071720691,3
8503,06-07-2020,INR,BRL,0.070743072,3
8536,07-07-2020,INR,BRL,0.071865695,3
8569,08-07-2020,INR,BRL,0.071402496,3
8602,09-07-2020,INR,BRL,0.071161907,3
8635,10-07-2020,INR,BRL,0.071534989,3
8668,11-07-2020,INR,BRL,0.071534989,3
8701,12-07-2020,INR,BRL,0.071534989,3
8734,13-07-2020,INR,BRL,0.070989016,3
8767,14-07-2020,INR,BRL,0.071030925,3
8800,15-07-2020,INR,BRL,0.070850636,3
8833,16-07-2020,INR,BRL,0.071228984,3
8866,17-07-2020,INR,BRL,0.071015525,3
8899,18-07-2020,INR,BRL,0.071015525,3
8932,19-07-2020,INR,BRL,0.071015525,3
8965,20-07-2020,INR,BRL,0.071792656,3
8998,21-07-2020,INR,BRL,0.070760888,3
9031,22-07-2020,INR,BRL,0.069441869,3
9064,23-07-2020,INR,BRL,0.068752671,3
9097,24-07-2020,INR,BRL,0.069966385,3
9130,25-07-2020,INR,BRL,0.069966385,3
9163,26-07-2020,INR,BRL,0.069966385,3
9196,27-07-2020,INR,BRL,0.069316721,3
9229,28-07-2020,INR,BRL,0.069145176,3
9262,29-07-2020,INR,BRL,0.068589641,3
9295,30-07-2020,INR,BRL,0.069580396,3
9328,31-07-2020,INR,BRL,0.069068263,3
9361,01-08-2020,INR,BRL,0.069068263,3
9394,02-08-2020,INR,BRL,0.069068263,3
9427,03-08-2020,INR,BRL,0.069601556,3
9460,04-08-2020,INR,BRL,0.070991904,3
9493,05-08-2020,INR,BRL,0.070242027,3
9526,06-08-2020,INR,BRL,0.071356954,3
9559,07-08-2020,INR,BRL,0.07138876,3
9592,08-08-2020,INR,BRL,0.07138876,3
9625,09-08-2020,INR,BRL,0.07138876,3
9658,10-08-2020,INR,BRL,0.072290538,3
9691,11-08-2020,INR,BRL,0.072918896,3
9724,12-08-2020,INR,BRL,0.072437565,3
9757,13-08-2020,INR,BRL,0.07199991,3
9790,14-08-2020,INR,BRL,0.072059954,3
9823,15-08-2020,INR,BRL,0.072059954,3
9856,16-08-2020,INR,BRL,0.072059954,3
9889,17-08-2020,INR,BRL,0.072349038,3
9922,18-08-2020,INR,BRL,0.072883358,3
9955,19-08-2020,INR,BRL,0.072904071,3
9988,20-08-2020,INR,BRL,0.074674128,3
10021,21-08-2020,INR,BRL,0.074727318,3
10054,22-08-2020,INR,BRL,0.074727318,3
10087,23-08-2020,INR,BRL,0.074727318,3
10120,24-08-2020,INR,BRL,0.075127603,3
10153,25-08-2020,INR,BRL,0.075082795,3
10186,26-08-2020,INR,BRL,0.074551722,3
10219,27-08-2020,INR,BRL,0.075642723,3
10252,28-08-2020,INR,BRL,0.075227748,3
10285,29-08-2020,INR,BRL,0.075227748,3
10318,30-08-2020,INR,BRL,0.075227748,3
10351,31-08-2020,INR,BRL,0.074014074,3
10384,01-09-2020,INR,BRL,0.074507628,3
10417,02-09-2020,INR,BRL,0.073949725,3
10450,03-09-2020,INR,BRL,0.07301739,3
10483,04-09-2020,INR,BRL,0.072423222,3
10516,05-09-2020,INR,BRL,0.072423222,3
10549,06-09-2020,INR,BRL,0.072423222,3
10582,07-09-2020,INR,BRL,0.072153232,3
10615,08-09-2020,INR,BRL,0.07281588,3
10648,09-09-2020,INR,BRL,0.072494559,3
10681,10-09-2020,INR,BRL,0.072292437,3
10714,11-09-2020,INR,BRL,0.071708823,3
10747,12-09-2020,INR,BRL,0.071708823,3
10780,13-09-2020,INR,BRL,0.071708823,3
10813,14-09-2020,INR,BRL,0.072255457,3
10846,15-09-2020,INR,BRL,0.07115133,3
10879,16-09-2020,INR,BRL,0.071288524,3
10912,17-09-2020,INR,BRL,0.071513107,3
10945,18-09-2020,INR,BRL,0.071455168,3
10978,19-09-2020,INR,BRL,0.071455168,3
11011,20-09-2020,INR,BRL,0.071455168,3
11044,21-09-2020,INR,BRL,0.074124229,3
11077,22-09-2020,INR,BRL,0.073818135,3
11110,23-09-2020,INR,BRL,0.075011194,3
11143,24-09-2020,INR,BRL,0.07540542,3
11176,25-09-2020,INR,BRL,0.075317176,3
11209,26-09-2020,INR,BRL,0.075317176,3
11242,27-09-2020,INR,BRL,0.075317176,3
11275,28-09-2020,INR,BRL,0.075038215,3
11308,29-09-2020,INR,BRL,0.076525065,3
11341,30-09-2020,INR,BRL,0.076835189,3
11374,01-10-2020,INR,BRL,0.076689872,3
11407,02-10-2020,INR,BRL,0.076756066,3
11440,03-10-2020,INR,BRL,0.076756066,3
11473,04-10-2020,INR,BRL,0.076756066,3
11506,05-10-2020,INR,BRL,0.077326426,3
11539,06-10-2020,INR,BRL,0.075501753,3
11572,07-10-2020,INR,BRL,0.075870304,3
11605,08-10-2020,INR,BRL,0.076383635,3
11638,09-10-2020,INR,BRL,0.076330795,3
11671,10-10-2020,INR,BRL,0.076330795,3
11704,11-10-2020,INR,BRL,0.076330795,3
11737,12-10-2020,INR,BRL,0.075475276,3
11770,13-10-2020,INR,BRL,0.075659821,3
11803,14-10-2020,INR,BRL,0.075988827,3
11836,15-10-2020,INR,BRL,0.076720457,3
11869,16-10-2020,INR,BRL,0.076743173,3
11902,17-10-2020,INR,BRL,0.076743173,3
11935,18-10-2020,INR,BRL,0.076743173,3
11968,19-10-2020,INR,BRL,0.076554642,3
12001,20-10-2020,INR,BRL,0.076205719,3
20,23-10-2019,INR,CAD,0.018468877,4
53,24-10-2019,INR,CAD,0.018406267,4
86,25-10-2019,INR,CAD,0.018426316,4
119,26-10-2019,INR,CAD,0.018426316,4
152,27-10-2019,INR,CAD,0.018426316,4
185,28-10-2019,INR,CAD,0.018469953,4
218,29-10-2019,INR,CAD,0.018426509,4
251,30-10-2019,INR,CAD,0.01845107,4
284,31-10-2019,INR,CAD,0.018547006,4
317,01-11-2019,INR,CAD,0.018628197,4
350,02-11-2019,INR,CAD,0.018628197,4
383,03-11-2019,INR,CAD,0.018628197,4
416,04-11-2019,INR,CAD,0.018600997,4
449,05-11-2019,INR,CAD,0.018571483,4
482,06-11-2019,INR,CAD,0.018553609,4
515,07-11-2019,INR,CAD,0.018568028,4
548,08-11-2019,INR,CAD,0.018513197,4
581,09-11-2019,INR,CAD,0.018513197,4
614,10-11-2019,INR,CAD,0.018513197,4
647,11-11-2019,INR,CAD,0.018492097,4
680,12-11-2019,INR,CAD,0.018473072,4
713,13-11-2019,INR,CAD,0.018396601,4
746,14-11-2019,INR,CAD,0.018442478,4
779,15-11-2019,INR,CAD,0.018453065,4
812,16-11-2019,INR,CAD,0.018453065,4
845,17-11-2019,INR,CAD,0.018453065,4
878,18-11-2019,INR,CAD,0.018409589,4
911,19-11-2019,INR,CAD,0.018430051,4
944,20-11-2019,INR,CAD,0.018522342,4
977,21-11-2019,INR,CAD,0.018549031,4
